Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,MsEstimatedDriverLag,Width,Height,Motherboard,OS,Processor,System RAM,Base Driver Version,Driver Package,GPU #,GPU,GPU Core Clock (MHz),GPU Memory Clock (MHz),GPU Memory (MB)
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,24.940579,36.514,33.318,0.000,1.156,72.511,37.671,0,0,"HP 887A","Windows 11 Home Single Language 22H2 OS Build 22621.2715","AMD Ryzen 3 5300U with Radeon Graphics         ",11 GB DDR4 3200 MT/s,22.20.44,22.20.44-221025a-387389C-HP,1,AMD Radeon(TM) Graphics,1500,1333,512
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,25.478816,538.237,500.006,0.000,1.149,34.280,539.386,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.171388,3692.572,3699.836,0.000,11.191,41.544,3703.763,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.218804,47.416,33.364,0.000,13.124,27.492,60.541,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.221090,2.285,16.606,0.000,23.406,41.813,25.691,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.248906,27.817,16.652,0.000,12.498,30.648,40.315,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.278926,30.020,16.680,0.000,11.121,17.309,41.141,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.316042,37.115,50.020,0.000,11.327,30.213,48.443,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.344259,28.218,16.653,0.000,11.650,18.648,39.868,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.377807,33.548,33.361,0.000,8.587,18.462,42.135,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.411140,33.333,33.317,0.000,4.824,18.445,38.157,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.444440,33.299,33.564,0.000,3.298,18.710,36.597,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.477012,32.573,33.120,0.000,3.595,19.257,36.168,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.514682,37.670,33.330,0.000,3.941,14.917,41.611,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.543681,28.999,33.542,0.000,3.649,19.461,32.648,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.578219,34.538,33.123,0.000,3.488,18.046,38.026,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.611461,33.243,33.310,0.000,3.806,18.113,37.049,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.648474,37.013,33.360,0.000,3.605,14.460,40.618,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.676834,28.359,33.305,0.000,3.889,19.406,32.248,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.714641,37.807,33.319,0.000,3.264,14.917,41.071,0,0
javaw.exe,9696,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,29.747418,32.777,33.353,0.000,3.271,15.493,36.048,0,0
