Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,MsEstimatedDriverLag,Width,Height,Motherboard,OS,Processor,System RAM,Base Driver Version,Driver Package,GPU #,GPU,GPU Core Clock (MHz),GPU Memory Clock (MHz),GPU Memory (MB)
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.010729,8.872,0.000,0.000,0.585,23.472,9.457,0,0,"HP 887A","Windows 11 Home Single Language 22H2 OS Build 22621.2715","AMD Ryzen 3 5300U with Radeon Graphics         ",11 GB DDR4 3200 MT/s,22.20.44,22.20.44-221025a-387389C-HP,1,AMD Radeon(TM) Graphics,1500,1333,512
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.018580,7.851,0.000,0.000,1.122,0.000,8.973,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.030912,12.332,16.699,0.000,0.902,19.988,13.234,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.037526,6.614,0.000,0.000,0.900,0.000,7.514,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.046468,8.941,16.651,0.000,0.944,21.083,9.885,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.055597,9.129,0.000,0.000,1.020,0.000,10.150,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.064797,9.200,16.670,0.000,1.010,19.424,10.211,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.075509,10.712,16.627,0.000,0.783,25.339,11.495,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.085890,10.381,0.000,0.000,0.980,0.000,11.361,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.093846,7.956,16.735,0.000,0.972,23.736,8.928,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.101652,7.806,0.000,0.000,0.965,0.000,8.771,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.110042,8.389,16.622,0.000,0.959,24.163,9.349,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.118879,8.837,0.000,0.000,0.846,0.000,9.683,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.131878,12.999,16.669,0.000,0.914,18.996,13.913,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.137947,6.069,0.000,0.000,1.031,0.000,7.100,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.146325,8.379,16.671,0.000,0.793,21.220,9.172,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,0,1,0.156431,10.106,0.000,0.000,2.419,0.000,12.524,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.163868,7.437,16.637,0.000,0.938,20.314,8.374,0,0
javaw.exe,14596,0x0000000000000000,Other,-1,0,0,Composed: Copy with GPU GDI,0,1,0,0.175369,11.501,16.712,0.000,1.541,25.525,13.042,0,0
